[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-20 23:21:42:130 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-20 23:21:52:060 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=827903, Min=719872, Avg=768554.67, 90=826367, 99=827903, 99.9=827903, 99.99=827903] 
2019-05-20 23:35:22:059 820 sec: 1069 operations; 1.4 current ops/sec; est completion in 5 minutes [READ: Count=14, Max=863231, Min=687616, Avg=769682.29, 90=829439, 99=863231, 99.9=863231, 99.99=863231] 
2019-05-20 23:35:32:059 830 sec: 1081 operations; 1.2 current ops/sec; est completion in 5 minutes [READ: Count=12, Max=845823, Min=720896, Avg=774485.33, 90=818175, 99=845823, 99.9=845823, 99.99=845823] 
2019-05-20 23:35:42:058 840 sec: 1095 operations; 1.4 current ops/sec; est completion in 5 minutes [READ: Count=14, Max=812031, Min=706560, Avg=761490.29, 90=812031, 99=812031, 99.9=812031, 99.99=812031] 
2019-05-20 23:35:52:062 850 sec: 1108 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=855039, Min=706048, Avg=773612.31, 90=833023, 99=855039, 99.9=855039, 99.99=855039] 
2019-05-20 23:36:02:058 860 sec: 1121 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=870399, Min=720896, Avg=765577.85, 90=858111, 99=870399, 99.9=870399, 99.99=870399] 
2019-05-20 23:36:12:059 870 sec: 1134 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=857087, Min=699392, Avg=767862.15, 90=827903, 99=857087, 99.9=857087, 99.99=857087] 
2019-05-20 23:36:22:060 880 sec: 1147 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=854015, Min=705024, Avg=772667.08, 90=839167, 99=854015, 99.9=854015, 99.99=854015] 
2019-05-20 23:36:32:059 890 sec: 1160 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=820223, Min=716800, Avg=765262.77, 90=819199, 99=820223, 99.9=820223, 99.99=820223] 
2019-05-20 23:36:42:058 900 sec: 1173 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=864767, Min=706560, Avg=759788.31, 90=831999, 99=864767, 99.9=864767, 99.99=864767] 
2019-05-20 23:36:52:059 910 sec: 1186 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=834047, Min=705536, Avg=762505.85, 90=816639, 99=834047, 99.9=834047, 99.99=834047] 
2019-05-20 23:37:02:058 920 sec: 1199 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=840191, Min=701440, Avg=769437.54, 90=823295, 99=840191, 99.9=840191, 99.99=840191] 
2019-05-20 23:37:12:059 930 sec: 1212 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=859647, Min=707584, Avg=779874.46, 90=844799, 99=859647, 99.9=859647, 99.99=859647] 
2019-05-20 23:37:22:060 940 sec: 1225 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=832511, Min=715776, Avg=766916.92, 90=824831, 99=832511, 99.9=832511, 99.99=832511] 
2019-05-20 23:37:32:059 950 sec: 1238 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=827391, Min=701440, Avg=754589.54, 90=818175, 99=827391, 99.9=827391, 99.99=827391] 
2019-05-20 23:37:42:059 960 sec: 1251 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=834047, Min=700416, Avg=766326.15, 90=826367, 99=834047, 99.9=834047, 99.99=834047] 
2019-05-20 23:37:52:059 970 sec: 1264 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=841215, Min=672256, Avg=764553.85, 90=824831, 99=841215, 99.9=841215, 99.99=841215] 
2019-05-20 23:38:02:058 980 sec: 1277 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=858623, Min=723456, Avg=782198.15, 90=839167, 99=858623, 99.9=858623, 99.99=858623] 
2019-05-20 23:38:12:059 990 sec: 1290 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=866815, Min=708096, Avg=756361.85, 90=810495, 99=866815, 99.9=866815, 99.99=866815] 
2019-05-20 23:38:22:058 1000 sec: 1303 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=839167, Min=713216, Avg=770067.69, 90=835583, 99=839167, 99.9=839167, 99.99=839167] 
2019-05-20 23:38:32:058 1010 sec: 1316 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=883711, Min=714752, Avg=779953.23, 90=845311, 99=883711, 99.9=883711, 99.99=883711] 
2019-05-20 23:38:42:059 1020 sec: 1329 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=897535, Min=725504, Avg=780662.15, 90=883199, 99=897535, 99.9=897535, 99.99=897535] 
2019-05-20 23:38:52:058 1030 sec: 1342 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=845823, Min=721920, Avg=756401.23, 90=824831, 99=845823, 99.9=845823, 99.99=845823] 
2019-05-20 23:39:02:058 1040 sec: 1355 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=854015, Min=721920, Avg=779638.15, 90=852991, 99=854015, 99.9=854015, 99.99=854015] 
2019-05-20 23:39:12:059 1050 sec: 1368 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=877567, Min=700416, Avg=774754.46, 90=853503, 99=877567, 99.9=877567, 99.99=877567] 
2019-05-20 23:39:22:059 1060 sec: 1381 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=834559, Min=707584, Avg=771603.69, 90=829439, 99=834559, 99.9=834559, 99.99=834559] 
2019-05-20 23:39:32:058 1070 sec: 1394 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=839679, Min=717824, Avg=767862.15, 90=826879, 99=839679, 99.9=839679, 99.99=839679] 
2019-05-20 23:39:42:058 1080 sec: 1406 operations; 1.2 current ops/sec; est completion in 1 minute [READ: Count=12, Max=922623, Min=708096, Avg=782464, 90=845311, 99=922623, 99.9=922623, 99.99=922623] 
2019-05-20 23:39:52:060 1090 sec: 1419 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=836607, Min=707584, Avg=780228.92, 90=833535, 99=836607, 99.9=836607, 99.99=836607] 
2019-05-20 23:40:02:059 1100 sec: 1432 operations; 1.3 current ops/sec; est completion in 53 seconds [READ: Count=13, Max=877055, Min=730112, Avg=783773.54, 90=836095, 99=877055, 99.9=877055, 99.99=877055] 
2019-05-20 23:40:12:059 1110 sec: 1445 operations; 1.3 current ops/sec; est completion in 43 seconds [READ: Count=13, Max=866303, Min=708096, Avg=769949.54, 90=847871, 99=866303, 99.9=866303, 99.99=866303] 
2019-05-20 23:40:22:059 1120 sec: 1458 operations; 1.3 current ops/sec; est completion in 33 seconds [READ: Count=13, Max=852991, Min=729600, Avg=774518.15, 90=841215, 99=852991, 99.9=852991, 99.99=852991] 
2019-05-20 23:40:32:058 1130 sec: 1471 operations; 1.3 current ops/sec; est completion in 23 seconds [READ: Count=13, Max=829951, Min=732672, Avg=773336.62, 90=828415, 99=829951, 99.9=829951, 99.99=829951] 
2019-05-20 23:40:42:059 1140 sec: 1484 operations; 1.3 current ops/sec; est completion in 13 seconds [READ: Count=13, Max=856575, Min=688640, Avg=777747.69, 90=841215, 99=856575, 99.9=856575, 99.99=856575] 
2019-05-20 23:40:52:061 1150 sec: 1496 operations; 1.2 current ops/sec; est completion in 4 second [READ: Count=12, Max=879615, Min=727552, Avg=773717.33, 90=863743, 99=879615, 99.9=879615, 99.99=879615] 
2019-05-20 23:40:54:420 1152 sec: 1500 operations; 1.69 current ops/sec; [READ: Count=4, Max=850943, Min=731648, Avg=788224, 90=850943, 99=850943, 99.9=850943, 99.99=850943] [CLEANUP: Count=1, Max=4, Min=4, Avg=4, 90=4, 99=4, 99.9=4, 99.99=4] 
