[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-21 07:04:11:524 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-21 07:04:21:463 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=847359, Min=707584, Avg=777258.67, 90=819199, 99=847359, 99.9=847359, 99.99=847359] 
2019-05-21 07:17:51:461 820 sec: 1065 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=828927, Min=727040, Avg=770067.69, 90=819711, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-21 07:18:01:460 830 sec: 1078 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=836607, Min=683520, Avg=764435.69, 90=811007, 99=836607, 99.9=836607, 99.99=836607] 
2019-05-21 07:18:11:460 840 sec: 1091 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=826367, Min=727040, Avg=770264.62, 90=823807, 99=826367, 99.9=826367, 99.99=826367] 
2019-05-21 07:18:21:461 850 sec: 1104 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=857599, Min=710656, Avg=772627.69, 90=848383, 99=857599, 99.9=857599, 99.99=857599] 
2019-05-21 07:18:31:460 860 sec: 1117 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=837119, Min=710144, Avg=767547.08, 90=832511, 99=837119, 99.9=837119, 99.99=837119] 
2019-05-21 07:18:41:460 870 sec: 1130 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=845823, Min=719360, Avg=764829.54, 90=816639, 99=845823, 99.9=845823, 99.99=845823] 
2019-05-21 07:18:51:460 880 sec: 1143 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=835583, Min=719360, Avg=767980.31, 90=833535, 99=835583, 99.9=835583, 99.99=835583] 
2019-05-21 07:19:01:460 890 sec: 1156 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=849919, Min=728576, Avg=776526.77, 90=827391, 99=849919, 99.9=849919, 99.99=849919] 
2019-05-21 07:19:11:460 900 sec: 1169 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=869887, Min=713728, Avg=770934.15, 90=856575, 99=869887, 99.9=869887, 99.99=869887] 
2019-05-21 07:19:21:460 910 sec: 1182 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=867327, Min=704512, Avg=769122.46, 90=830975, 99=867327, 99.9=867327, 99.99=867327] 
2019-05-21 07:19:31:460 920 sec: 1195 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=862719, Min=727552, Avg=782198.15, 90=839167, 99=862719, 99.9=862719, 99.99=862719] 
2019-05-21 07:19:41:460 930 sec: 1208 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=879615, Min=723456, Avg=780189.54, 90=861695, 99=879615, 99.9=879615, 99.99=879615] 
2019-05-21 07:19:51:460 940 sec: 1221 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=864255, Min=702976, Avg=767744, 90=835583, 99=864255, 99.9=864255, 99.99=864255] 
2019-05-21 07:20:01:460 950 sec: 1234 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=878079, Min=693760, Avg=758843.08, 90=875007, 99=878079, 99.9=878079, 99.99=878079] 
2019-05-21 07:20:11:460 960 sec: 1247 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=861183, Min=719872, Avg=770028.31, 90=846335, 99=861183, 99.9=861183, 99.99=861183] 
2019-05-21 07:20:21:460 970 sec: 1259 operations; 1.2 current ops/sec; est completion in 3 minutes [READ: Count=12, Max=892415, Min=739328, Avg=791082.67, 90=849919, 99=892415, 99.9=892415, 99.99=892415] 
2019-05-21 07:20:31:460 980 sec: 1272 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=823295, Min=722944, Avg=772036.92, 90=819199, 99=823295, 99.9=823295, 99.99=823295] 
2019-05-21 07:20:41:460 990 sec: 1286 operations; 1.4 current ops/sec; est completion in 2 minutes [READ: Count=14, Max=840191, Min=715264, Avg=761563.43, 90=828415, 99=840191, 99.9=840191, 99.99=840191] 
2019-05-21 07:20:51:460 1000 sec: 1299 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=846335, Min=658944, Avg=758055.38, 90=835071, 99=846335, 99.9=846335, 99.99=846335] 
2019-05-21 07:21:01:460 1010 sec: 1312 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=858111, Min=712704, Avg=773927.38, 90=852479, 99=858111, 99.9=858111, 99.99=858111] 
2019-05-21 07:21:11:460 1020 sec: 1325 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=842239, Min=722944, Avg=768295.38, 90=833023, 99=842239, 99.9=842239, 99.99=842239] 
2019-05-21 07:21:21:460 1030 sec: 1337 operations; 1.2 current ops/sec; est completion in 2 minutes [READ: Count=12, Max=863743, Min=730112, Avg=782208, 90=856063, 99=863743, 99.9=863743, 99.99=863743] 
2019-05-21 07:21:31:460 1040 sec: 1350 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=831999, Min=749056, Avg=779204.92, 90=822783, 99=831999, 99.9=831999, 99.99=831999] 
2019-05-21 07:21:41:460 1050 sec: 1363 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=856063, Min=727040, Avg=771288.62, 90=821247, 99=856063, 99.9=856063, 99.99=856063] 
2019-05-21 07:21:51:460 1060 sec: 1376 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=908799, Min=712704, Avg=779953.23, 90=867327, 99=908799, 99.9=908799, 99.99=908799] 
2019-05-21 07:22:01:460 1070 sec: 1389 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=840191, Min=733184, Avg=770619.08, 90=816127, 99=840191, 99.9=840191, 99.99=840191] 
2019-05-21 07:22:11:460 1080 sec: 1402 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=853503, Min=693248, Avg=762308.92, 90=816639, 99=853503, 99.9=853503, 99.99=853503] 
2019-05-21 07:22:21:460 1090 sec: 1415 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=864767, Min=687616, Avg=765262.77, 90=823807, 99=864767, 99.9=864767, 99.99=864767] 
2019-05-21 07:22:31:460 1100 sec: 1428 operations; 1.3 current ops/sec; est completion in 56 seconds [READ: Count=13, Max=848383, Min=710656, Avg=771682.46, 90=821759, 99=848383, 99.9=848383, 99.99=848383] 
2019-05-21 07:22:41:460 1110 sec: 1441 operations; 1.3 current ops/sec; est completion in 46 seconds [READ: Count=13, Max=841215, Min=725504, Avg=774045.54, 90=830463, 99=841215, 99.9=841215, 99.99=841215] 
2019-05-21 07:22:51:460 1120 sec: 1454 operations; 1.3 current ops/sec; est completion in 36 seconds [READ: Count=13, Max=845823, Min=710144, Avg=766286.77, 90=814591, 99=845823, 99.9=845823, 99.99=845823] 
2019-05-21 07:23:01:460 1130 sec: 1467 operations; 1.3 current ops/sec; est completion in 26 seconds [READ: Count=13, Max=823807, Min=722944, Avg=774242.46, 90=816639, 99=823807, 99.9=823807, 99.99=823807] 
2019-05-21 07:23:11:460 1140 sec: 1480 operations; 1.3 current ops/sec; est completion in 16 seconds [READ: Count=13, Max=856575, Min=706560, Avg=775345.23, 90=827903, 99=856575, 99.9=856575, 99.99=856575] 
2019-05-21 07:23:21:460 1150 sec: 1493 operations; 1.3 current ops/sec; est completion in 6 second [READ: Count=13, Max=872959, Min=710144, Avg=787396.92, 90=850431, 99=872959, 99.9=872959, 99.99=872959] 
2019-05-21 07:23:26:767 1155 sec: 1500 operations; 1.32 current ops/sec; [READ: Count=7, Max=835583, Min=713216, Avg=771766.86, 90=799743, 99=835583, 99.9=835583, 99.99=835583] [CLEANUP: Count=1, Max=4, Min=4, Avg=4, 90=4, 99=4, 99.9=4, 99.99=4] 
