[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-21 08:00:52:875 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-21 08:01:02:830 10 sec: 12 operations; 1.2 current ops/sec; est completion in 20 minutes [READ: Count=12, Max=893951, Min=726016, Avg=798549.33, 90=879103, 99=893951, 99.9=893951, 99.99=893951] 
2019-05-21 08:14:32:827 820 sec: 1058 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=824831, Min=726016, Avg=763372.31, 90=803327, 99=824831, 99.9=824831, 99.99=824831] 
2019-05-21 08:14:42:826 830 sec: 1071 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=831487, Min=736768, Avg=768492.31, 90=825855, 99=831487, 99.9=831487, 99.99=831487] 
2019-05-21 08:14:52:826 840 sec: 1084 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=845311, Min=721408, Avg=772115.69, 90=832511, 99=845311, 99.9=845311, 99.99=845311] 
2019-05-21 08:15:02:826 850 sec: 1097 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=820735, Min=716800, Avg=778023.38, 90=816639, 99=820735, 99.9=820735, 99.99=820735] 
2019-05-21 08:15:12:825 860 sec: 1110 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=843775, Min=724480, Avg=772588.31, 90=829439, 99=843775, 99.9=843775, 99.99=843775] 
2019-05-21 08:15:22:826 870 sec: 1123 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=828415, Min=716288, Avg=773533.54, 90=826879, 99=828415, 99.9=828415, 99.99=828415] 
2019-05-21 08:15:32:827 880 sec: 1135 operations; 1.2 current ops/sec; est completion in 4 minutes [READ: Count=12, Max=829951, Min=732160, Avg=782720, 90=824319, 99=829951, 99.9=829951, 99.99=829951] 
2019-05-21 08:15:42:826 890 sec: 1148 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=855039, Min=712704, Avg=773651.69, 90=828927, 99=855039, 99.9=855039, 99.99=855039] 
2019-05-21 08:15:52:826 900 sec: 1161 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=898047, Min=713216, Avg=777708.31, 90=836607, 99=898047, 99.9=898047, 99.99=898047] 
2019-05-21 08:16:02:826 910 sec: 1174 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=827391, Min=721920, Avg=769004.31, 90=820735, 99=827391, 99.9=827391, 99.99=827391] 
2019-05-21 08:16:12:826 920 sec: 1187 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=850943, Min=722944, Avg=771721.85, 90=839679, 99=850943, 99.9=850943, 99.99=850943] 
2019-05-21 08:16:22:827 930 sec: 1200 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=843263, Min=729600, Avg=776132.92, 90=821247, 99=843263, 99.9=843263, 99.99=843263] 
2019-05-21 08:16:32:827 940 sec: 1213 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=844799, Min=731648, Avg=776526.77, 90=829951, 99=844799, 99.9=844799, 99.99=844799] 
2019-05-21 08:16:42:826 950 sec: 1226 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=844287, Min=726528, Avg=766286.77, 90=824831, 99=844287, 99.9=844287, 99.99=844287] 
2019-05-21 08:16:52:826 960 sec: 1239 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=833535, Min=712192, Avg=767980.31, 90=829439, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-21 08:17:02:826 970 sec: 1252 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=847871, Min=733696, Avg=780544, 90=817151, 99=847871, 99.9=847871, 99.99=847871] 
2019-05-21 08:17:12:826 980 sec: 1265 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=846335, Min=738304, Avg=771406.77, 90=822783, 99=846335, 99.9=846335, 99.99=846335] 
2019-05-21 08:17:22:826 990 sec: 1277 operations; 1.2 current ops/sec; est completion in 2 minutes [READ: Count=12, Max=850431, Min=720896, Avg=777130.67, 90=847871, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-21 08:17:32:826 1000 sec: 1291 operations; 1.4 current ops/sec; est completion in 2 minutes [READ: Count=14, Max=827903, Min=712192, Avg=766976, 90=816639, 99=827903, 99.9=827903, 99.99=827903] 
2019-05-21 08:17:42:826 1010 sec: 1303 operations; 1.2 current ops/sec; est completion in 2 minutes [READ: Count=12, Max=838655, Min=732160, Avg=779008, 90=824319, 99=838655, 99.9=838655, 99.99=838655] 
2019-05-21 08:17:52:826 1020 sec: 1316 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=846847, Min=702976, Avg=775896.62, 90=838143, 99=846847, 99.9=846847, 99.99=846847] 
2019-05-21 08:18:02:827 1030 sec: 1329 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=932351, Min=734720, Avg=782710.15, 90=865279, 99=932351, 99.9=932351, 99.99=932351] 
2019-05-21 08:18:12:827 1040 sec: 1342 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=853503, Min=681472, Avg=765499.08, 90=839167, 99=853503, 99.9=853503, 99.99=853503] 
2019-05-21 08:18:22:826 1050 sec: 1355 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=843775, Min=695808, Avg=763096.62, 90=838655, 99=843775, 99.9=843775, 99.99=843775] 
2019-05-21 08:18:32:827 1060 sec: 1368 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=826367, Min=727552, Avg=774321.23, 90=823807, 99=826367, 99.9=826367, 99.99=826367] 
2019-05-21 08:18:42:827 1070 sec: 1381 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=836095, Min=744960, Avg=786688, 90=835583, 99=836095, 99.9=836095, 99.99=836095] 
2019-05-21 08:18:52:825 1080 sec: 1394 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=872447, Min=723456, Avg=775542.15, 90=817663, 99=872447, 99.9=872447, 99.99=872447] 
2019-05-21 08:19:02:827 1090 sec: 1407 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=878079, Min=721408, Avg=774281.85, 90=844799, 99=878079, 99.9=878079, 99.99=878079] 
2019-05-21 08:19:12:827 1100 sec: 1420 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=838143, Min=718336, Avg=764081.23, 90=822783, 99=838143, 99.9=838143, 99.99=838143] 
2019-05-21 08:19:22:826 1110 sec: 1433 operations; 1.3 current ops/sec; est completion in 52 seconds [READ: Count=13, Max=819711, Min=733184, Avg=770461.54, 90=818175, 99=819711, 99.9=819711, 99.99=819711] 
2019-05-21 08:19:32:827 1120 sec: 1446 operations; 1.3 current ops/sec; est completion in 42 seconds [READ: Count=13, Max=835583, Min=714752, Avg=758724.92, 90=825343, 99=835583, 99.9=835583, 99.99=835583] 
2019-05-21 08:19:42:826 1130 sec: 1459 operations; 1.3 current ops/sec; est completion in 32 seconds [READ: Count=13, Max=840191, Min=741888, Avg=782316.31, 90=837631, 99=840191, 99.9=840191, 99.99=840191] 
2019-05-21 08:19:52:826 1140 sec: 1471 operations; 1.2 current ops/sec; est completion in 23 seconds [READ: Count=12, Max=833023, Min=712704, Avg=772096, 90=813567, 99=833023, 99.9=833023, 99.99=833023] 
2019-05-21 08:20:02:828 1150 sec: 1484 operations; 1.3 current ops/sec; est completion in 13 seconds [READ: Count=13, Max=845311, Min=726528, Avg=777196.31, 90=836095, 99=845311, 99.9=845311, 99.99=845311] 
2019-05-21 08:20:12:826 1160 sec: 1497 operations; 1.3 current ops/sec; est completion in 3 second [READ: Count=13, Max=842239, Min=734208, Avg=774478.77, 90=820735, 99=842239, 99.9=842239, 99.99=842239] 
2019-05-21 08:20:14:539 1161 sec: 1500 operations; 1.75 current ops/sec; [READ: Count=3, Max=813055, Min=752640, Avg=780885.33, 90=813055, 99=813055, 99.9=813055, 99.99=813055] [CLEANUP: Count=1, Max=4, Min=4, Avg=4, 90=4, 99=4, 99.9=4, 99.99=4] 
