[WARN]  Running against a source checkout. In order to get our runtime dependencies we'll have to invoke Maven. Depending on the state of your system, this may take ~30-45 seconds
[DEBUG]  Running 'mvn -pl com.yahoo.ycsb:rest-binding -am package -DskipTests dependency:build-classpath -DincludeScope=compile -Dmdep.outputFilterFile=true'
WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by com.google.inject.internal.cglib.core.$ReflectUtils$1 (file:/usr/share/maven/lib/guice.jar) to method java.lang.ClassLoader.defineClass(java.lang.String,byte[],int,int,java.security.ProtectionDomain)
WARNING: Please consider reporting this to the maintainers of com.google.inject.internal.cglib.core.$ReflectUtils$1
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
java -cp /home/ubuntu/YCSB/rest/conf:/home/ubuntu/YCSB/rest/target/rest-binding-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/hdrhistogram/HdrHistogram/2.1.4/HdrHistogram-2.1.4.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/javax.inject/2.2.0/javax.inject-2.2.0.jar:/home/ubuntu/.m2/repository/com/github/stefanbirkner/system-rules/1.16.0/system-rules-1.16.0.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-core-asl/1.9.4/jackson-core-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-server/2.6/jersey-server-2.6.jar:/home/ubuntu/YCSB/core/target/core-0.16.0-SNAPSHOT.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-api/2.2.0/hk2-api-2.2.0.jar:/home/ubuntu/.m2/repository/javax/ws/rs/javax.ws.rs-api/2.0/javax.ws.rs-api-2.0.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-locator/2.2.0/hk2-locator-2.2.0.jar:/home/ubuntu/.m2/repository/org/eclipse/jdt/core/compiler/ecj/4.4.2/ecj-4.4.2.jar:/home/ubuntu/.m2/repository/org/codehaus/jackson/jackson-mapper-asl/1.9.4/jackson-mapper-asl-1.9.4.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/bundles/repackaged/jersey-guava/2.6/jersey-guava-2.6.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/external/aopalliance-repackaged/2.2.0/aopalliance-repackaged-2.2.0.jar:/home/ubuntu/.m2/repository/org/javassist/javassist/3.18.1-GA/javassist-3.18.1-GA.jar:/home/ubuntu/.m2/repository/javax/annotation/javax.annotation-api/1.2/javax.annotation-api-1.2.jar:/home/ubuntu/.m2/repository/org/apache/htrace/htrace-core4/4.1.0-incubating/htrace-core4-4.1.0-incubating.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-log4j/8.0.28/tomcat-embed-logging-log4j-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.0.28/tomcat-embed-el-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-logging-juli/8.0.28/tomcat-embed-logging-juli-8.0.28.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.0.28/tomcat-embed-core-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/osgi-resource-locator/1.0.1/osgi-resource-locator-1.0.1.jar:/home/ubuntu/.m2/repository/commons-codec/commons-codec/1.9/commons-codec-1.9.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-client/2.6/jersey-client-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.0.28/tomcat-embed-websocket-8.0.28.jar:/home/ubuntu/.m2/repository/commons-logging/commons-logging/1.2/commons-logging-1.2.jar:/home/ubuntu/.m2/repository/org/glassfish/hk2/hk2-utils/2.2.0/hk2-utils-2.2.0.jar:/home/ubuntu/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpclient/4.5.1/httpclient-4.5.1.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/tomcat-dbcp/8.0.28/tomcat-dbcp-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/containers/jersey-container-servlet-core/2.6/jersey-container-servlet-core-2.6.jar:/home/ubuntu/.m2/repository/org/apache/tomcat/embed/tomcat-embed-jasper/8.0.28/tomcat-embed-jasper-8.0.28.jar:/home/ubuntu/.m2/repository/org/glassfish/jersey/core/jersey-common/2.6/jersey-common-2.6.jar:/home/ubuntu/.m2/repository/org/apache/httpcomponents/httpcore/4.4.4/httpcore-4.4.4.jar com.yahoo.ycsb.Client -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
Command line: -db com.yahoo.ycsb.webservice.rest.RestClient -s -P workloads/rest_workload -t
YCSB Client 0.16.0-SNAPSHOT

Loading workload...
Starting test.
2019-05-20 19:58:07:178 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2019-05-20 19:58:17:125 10 sec: 12 operations; 1.2 current ops/sec; est completion in 27 minutes [READ: Count=12, Max=913407, Min=728064, Avg=793898.67, 90=905727, 99=913407, 99.9=913407, 99.99=913407] 
2019-05-20 20:11:47:115 820 sec: 1072 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=861695, Min=714752, Avg=767468.31, 90=826879, 99=861695, 99.9=861695, 99.99=861695] 
2019-05-20 20:11:57:116 830 sec: 1085 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=829951, Min=708608, Avg=758528, 90=804863, 99=829951, 99.9=829951, 99.99=829951] 
2019-05-20 20:12:07:115 840 sec: 1098 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=882687, Min=731648, Avg=775424, 90=818687, 99=882687, 99.9=882687, 99.99=882687] 
2019-05-20 20:12:17:115 850 sec: 1111 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=844287, Min=714240, Avg=761757.54, 90=823807, 99=844287, 99.9=844287, 99.99=844287] 
2019-05-20 20:12:27:115 860 sec: 1124 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=858623, Min=705024, Avg=771603.69, 90=839167, 99=858623, 99.9=858623, 99.99=858623] 
2019-05-20 20:12:37:114 870 sec: 1137 operations; 1.3 current ops/sec; est completion in 11 minutes [READ: Count=13, Max=853503, Min=708096, Avg=758291.69, 90=822271, 99=853503, 99.9=853503, 99.99=853503] 
2019-05-20 20:12:47:114 880 sec: 1150 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=838655, Min=702976, Avg=751281.23, 90=804863, 99=838655, 99.9=838655, 99.99=838655] 
2019-05-20 20:12:57:114 890 sec: 1163 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=849919, Min=705024, Avg=768610.46, 90=822271, 99=849919, 99.9=849919, 99.99=849919] 
2019-05-20 20:13:07:114 900 sec: 1177 operations; 1.4 current ops/sec; est completion in 10 minutes [READ: Count=14, Max=820735, Min=719360, Avg=755419.43, 90=796671, 99=820735, 99.9=820735, 99.99=820735] 
2019-05-20 20:13:17:114 910 sec: 1190 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=865791, Min=724480, Avg=757582.77, 90=820223, 99=865791, 99.9=865791, 99.99=865791] 
2019-05-20 20:13:27:125 920 sec: 1203 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=870399, Min=719872, Avg=764199.38, 90=824319, 99=870399, 99.9=870399, 99.99=870399] 
2019-05-20 20:13:37:115 930 sec: 1216 operations; 1.3 current ops/sec; est completion in 10 minutes [READ: Count=13, Max=846847, Min=715776, Avg=762466.46, 90=810495, 99=846847, 99.9=846847, 99.99=846847] 
2019-05-20 20:13:47:115 940 sec: 1229 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=879615, Min=704512, Avg=770500.92, 90=850431, 99=879615, 99.9=879615, 99.99=879615] 
2019-05-20 20:13:57:115 950 sec: 1242 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=807935, Min=702464, Avg=756519.38, 90=802303, 99=807935, 99.9=807935, 99.99=807935] 
2019-05-20 20:14:07:115 960 sec: 1256 operations; 1.4 current ops/sec; est completion in 9 minutes [READ: Count=14, Max=849919, Min=679936, Avg=755858.29, 90=805375, 99=849919, 99.9=849919, 99.99=849919] 
2019-05-20 20:14:17:114 970 sec: 1269 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=824319, Min=723456, Avg=766798.77, 90=813055, 99=824319, 99.9=824319, 99.99=824319] 
2019-05-20 20:14:27:116 980 sec: 1282 operations; 1.3 current ops/sec; est completion in 9 minutes [READ: Count=13, Max=858623, Min=691712, Avg=754471.38, 90=815103, 99=858623, 99.9=858623, 99.99=858623] 
2019-05-20 20:14:37:115 990 sec: 1295 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=850943, Min=672768, Avg=751596.31, 90=811007, 99=850943, 99.9=850943, 99.99=850943] 
2019-05-20 20:14:47:114 1000 sec: 1308 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=826879, Min=706560, Avg=757779.69, 90=808959, 99=826879, 99.9=826879, 99.99=826879] 
2019-05-20 20:14:57:115 1010 sec: 1322 operations; 1.4 current ops/sec; est completion in 8 minutes [READ: Count=14, Max=822271, Min=705536, Avg=753225.14, 90=784383, 99=822271, 99.9=822271, 99.99=822271] 
2019-05-20 20:15:07:115 1020 sec: 1335 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=826879, Min=713728, Avg=755259.08, 90=812543, 99=826879, 99.9=826879, 99.99=826879] 
2019-05-20 20:15:17:115 1030 sec: 1348 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=824319, Min=708096, Avg=762033.23, 90=818687, 99=824319, 99.9=824319, 99.99=824319] 
2019-05-20 20:15:27:116 1040 sec: 1361 operations; 1.3 current ops/sec; est completion in 8 minutes [READ: Count=13, Max=872959, Min=712192, Avg=751832.62, 90=803327, 99=872959, 99.9=872959, 99.99=872959] 
2019-05-20 20:15:37:115 1050 sec: 1375 operations; 1.4 current ops/sec; est completion in 7 minutes [READ: Count=14, Max=813567, Min=709120, Avg=748324.57, 90=791039, 99=813567, 99.9=813567, 99.99=813567] 
2019-05-20 20:15:47:115 1060 sec: 1388 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=815615, Min=710144, Avg=754786.46, 90=801279, 99=815615, 99.9=815615, 99.99=815615] 
2019-05-20 20:15:57:114 1070 sec: 1401 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=825343, Min=718336, Avg=761600, 90=818687, 99=825343, 99.9=825343, 99.99=825343] 
2019-05-20 20:16:07:115 1080 sec: 1414 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=802815, Min=695808, Avg=746318.77, 90=780799, 99=802815, 99.9=802815, 99.99=802815] 
2019-05-20 20:16:17:115 1090 sec: 1428 operations; 1.4 current ops/sec; est completion in 7 minutes [READ: Count=14, Max=826879, Min=709120, Avg=754834.29, 90=799231, 99=826879, 99.9=826879, 99.99=826879] 
2019-05-20 20:16:27:114 1100 sec: 1441 operations; 1.3 current ops/sec; est completion in 7 minutes [READ: Count=13, Max=832511, Min=706560, Avg=755652.92, 90=811519, 99=832511, 99.9=832511, 99.99=832511] 
2019-05-20 20:16:37:114 1110 sec: 1454 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=799231, Min=699904, Avg=739268.92, 90=795135, 99=799231, 99.9=799231, 99.99=799231] 
2019-05-20 20:16:47:114 1120 sec: 1468 operations; 1.4 current ops/sec; est completion in 6 minutes [READ: Count=14, Max=804351, Min=703488, Avg=748946.29, 90=798719, 99=804351, 99.9=804351, 99.99=804351] 
2019-05-20 20:16:57:114 1130 sec: 1481 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=823295, Min=704000, Avg=759000.62, 90=797183, 99=823295, 99.9=823295, 99.99=823295] 
2019-05-20 20:17:07:114 1140 sec: 1494 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=805887, Min=704512, Avg=752147.69, 90=792063, 99=805887, 99.9=805887, 99.99=805887] 
2019-05-20 20:17:17:114 1150 sec: 1507 operations; 1.3 current ops/sec; est completion in 6 minutes [READ: Count=13, Max=809983, Min=706560, Avg=751084.31, 90=807423, 99=809983, 99.9=809983, 99.99=809983] 
2019-05-20 20:17:27:115 1160 sec: 1521 operations; 1.4 current ops/sec; est completion in 6 minutes [READ: Count=14, Max=845823, Min=712704, Avg=762880, 90=810495, 99=845823, 99.9=845823, 99.99=845823] 
2019-05-20 20:17:37:115 1170 sec: 1534 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=850431, Min=705536, Avg=761245.54, 90=826367, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-20 20:17:47:115 1180 sec: 1547 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=829439, Min=730112, Avg=763175.38, 90=818687, 99=829439, 99.9=829439, 99.99=829439] 
2019-05-20 20:17:57:114 1190 sec: 1560 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=849407, Min=721920, Avg=769949.54, 90=808959, 99=849407, 99.9=849407, 99.99=849407] 
2019-05-20 20:18:07:115 1200 sec: 1573 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=828927, Min=719872, Avg=761166.77, 90=803839, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-20 20:18:17:114 1210 sec: 1586 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=827391, Min=685568, Avg=748248.62, 90=816127, 99=827391, 99.9=827391, 99.99=827391] 
2019-05-20 20:18:27:115 1220 sec: 1599 operations; 1.3 current ops/sec; est completion in 5 minutes [READ: Count=13, Max=845311, Min=716800, Avg=760891.08, 90=814591, 99=845311, 99.9=845311, 99.99=845311] 
2019-05-20 20:18:37:114 1230 sec: 1612 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=857087, Min=711168, Avg=772233.85, 90=831999, 99=857087, 99.9=857087, 99.99=857087] 
2019-05-20 20:18:47:114 1240 sec: 1626 operations; 1.4 current ops/sec; est completion in 4 minutes [READ: Count=14, Max=855039, Min=708608, Avg=758747.43, 90=833535, 99=855039, 99.9=855039, 99.99=855039] 
2019-05-20 20:18:57:116 1250 sec: 1639 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=848383, Min=709632, Avg=760457.85, 90=823295, 99=848383, 99.9=848383, 99.99=848383] 
2019-05-20 20:19:07:115 1260 sec: 1652 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=840703, Min=721408, Avg=774793.85, 90=839679, 99=840703, 99.9=840703, 99.99=840703] 
2019-05-20 20:19:17:115 1270 sec: 1665 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=874495, Min=720384, Avg=766129.23, 90=828927, 99=874495, 99.9=874495, 99.99=874495] 
2019-05-20 20:19:27:116 1280 sec: 1678 operations; 1.3 current ops/sec; est completion in 4 minutes [READ: Count=13, Max=833023, Min=694272, Avg=754432, 90=816127, 99=833023, 99.9=833023, 99.99=833023] 
2019-05-20 20:19:37:114 1290 sec: 1691 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=869887, Min=727552, Avg=778496, 90=865791, 99=869887, 99.9=869887, 99.99=869887] 
2019-05-20 20:19:47:115 1300 sec: 1704 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=828927, Min=721408, Avg=762348.31, 90=817151, 99=828927, 99.9=828927, 99.99=828927] 
2019-05-20 20:19:57:114 1310 sec: 1717 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=822783, Min=725504, Avg=771879.38, 90=818175, 99=822783, 99.9=822783, 99.99=822783] 
2019-05-20 20:20:07:114 1320 sec: 1730 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=832511, Min=709120, Avg=756204.31, 90=804863, 99=832511, 99.9=832511, 99.99=832511] 
2019-05-20 20:20:17:114 1330 sec: 1743 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=834559, Min=686080, Avg=758803.69, 90=832511, 99=834559, 99.9=834559, 99.99=834559] 
2019-05-20 20:20:27:117 1340 sec: 1756 operations; 1.3 current ops/sec; est completion in 3 minutes [READ: Count=13, Max=847871, Min=741376, Avg=780032, 90=834559, 99=847871, 99.9=847871, 99.99=847871] 
2019-05-20 20:20:37:114 1350 sec: 1769 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=833535, Min=698368, Avg=756913.23, 90=809471, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-20 20:20:47:114 1360 sec: 1782 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=824831, Min=715264, Avg=757228.31, 90=816639, 99=824831, 99.9=824831, 99.99=824831] 
2019-05-20 20:20:57:115 1370 sec: 1796 operations; 1.4 current ops/sec; est completion in 2 minutes [READ: Count=14, Max=843263, Min=706048, Avg=763465.14, 90=831487, 99=843263, 99.9=843263, 99.99=843263] 
2019-05-20 20:21:07:115 1380 sec: 1809 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=832511, Min=709632, Avg=760418.46, 90=821247, 99=832511, 99.9=832511, 99.99=832511] 
2019-05-20 20:21:17:115 1390 sec: 1822 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=850431, Min=678400, Avg=760339.69, 90=821759, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-20 20:21:27:115 1400 sec: 1835 operations; 1.3 current ops/sec; est completion in 2 minutes [READ: Count=13, Max=835071, Min=690688, Avg=760457.85, 90=815615, 99=835071, 99.9=835071, 99.99=835071] 
2019-05-20 20:21:37:115 1410 sec: 1848 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=850943, Min=699904, Avg=756519.38, 90=797695, 99=850943, 99.9=850943, 99.99=850943] 
2019-05-20 20:21:47:114 1420 sec: 1861 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=824319, Min=719360, Avg=760457.85, 90=794623, 99=824319, 99.9=824319, 99.99=824319] 
2019-05-20 20:21:57:115 1430 sec: 1875 operations; 1.4 current ops/sec; est completion in 1 minute [READ: Count=14, Max=813567, Min=719360, Avg=749604.57, 90=799231, 99=813567, 99.9=813567, 99.99=813567] 
2019-05-20 20:22:07:114 1440 sec: 1888 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=850431, Min=711680, Avg=765735.38, 90=829439, 99=850431, 99.9=850431, 99.99=850431] 
2019-05-20 20:22:17:115 1450 sec: 1901 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=818687, Min=719360, Avg=761678.77, 90=807935, 99=818687, 99.9=818687, 99.99=818687] 
2019-05-20 20:22:27:116 1460 sec: 1914 operations; 1.3 current ops/sec; est completion in 1 minute [READ: Count=13, Max=833535, Min=719360, Avg=760654.77, 90=799231, 99=833535, 99.9=833535, 99.99=833535] 
2019-05-20 20:22:37:114 1470 sec: 1927 operations; 1.3 current ops/sec; est completion in 56 seconds [READ: Count=13, Max=838655, Min=712192, Avg=759670.15, 90=816639, 99=838655, 99.9=838655, 99.99=838655] 
2019-05-20 20:22:47:114 1480 sec: 1940 operations; 1.3 current ops/sec; est completion in 46 seconds [READ: Count=13, Max=849407, Min=692224, Avg=767940.92, 90=837631, 99=849407, 99.9=849407, 99.99=849407] 
2019-05-20 20:22:57:117 1490 sec: 1953 operations; 1.3 current ops/sec; est completion in 36 seconds [READ: Count=13, Max=848383, Min=703488, Avg=762230.15, 90=837119, 99=848383, 99.9=848383, 99.99=848383] 
2019-05-20 20:23:07:114 1500 sec: 1967 operations; 1.4 current ops/sec; est completion in 26 seconds [READ: Count=14, Max=841727, Min=699392, Avg=757430.86, 90=812543, 99=841727, 99.9=841727, 99.99=841727] 
2019-05-20 20:23:17:114 1510 sec: 1980 operations; 1.3 current ops/sec; est completion in 16 seconds [READ: Count=13, Max=834047, Min=708608, Avg=760891.08, 90=815103, 99=834047, 99.9=834047, 99.99=834047] 
2019-05-20 20:23:27:114 1520 sec: 1993 operations; 1.3 current ops/sec; est completion in 6 second [READ: Count=13, Max=798719, Min=712192, Avg=752817.23, 90=798207, 99=798719, 99.9=798719, 99.99=798719] 
2019-05-20 20:23:32:061 1524 sec: 2000 operations; 1.41 current ops/sec; [READ: Count=7, Max=807423, Min=700928, Avg=755090.29, 90=805887, 99=807423, 99.9=807423, 99.99=807423] [CLEANUP: Count=1, Max=3, Min=3, Avg=3, 90=3, 99=3, 99.9=3, 99.99=3] 
